Idx	myDate	Value	SMA	Distance	Account	Trend
1757	2006-09-26	0,00	0,00	0,0000	0,00	0
1758	2006-09-27	0,00	0,00	0,0000	0,00	0
1759	2006-09-28	0,00	0,00	0,0000	0,00	0
1760	2006-09-29	0,00	0,00	0,0000	0,00	0
1761	2006-10-02	0,00	0,00	0,0000	0,00	0
1762	2006-10-03	0,00	0,00	0,0000	0,00	0
1763	2006-10-04	0,00	0,00	0,0000	0,00	0
1764	2006-10-05	0,00	0,00	0,0000	0,00	0
1765	2006-10-06	0,00	0,00	0,0000	0,00	0
1766	2006-10-09	0,00	0,00	0,0000	0,00	0
1767	2006-10-10	0,00	0,00	0,0000	0,00	0
1768	2006-10-11	0,00	0,00	0,0000	0,00	0
1769	2006-10-12	0,00	0,00	0,0000	0,00	0
1770	2006-10-13	0,00	0,00	0,0000	0,00	0
1771	2006-10-16	0,00	0,00	0,0000	0,00	0
1772	2006-10-17	0,00	0,00	0,0000	0,00	0
1773	2006-10-18	0,00	0,00	0,0000	0,00	0
1774	2006-10-19	0,00	0,00	0,0000	0,00	0
1775	2006-10-20	0,00	0,00	0,0000	0,00	0
1776	2006-10-23	0,00	0,00	0,0000	0,00	0
1777	2006-10-24	0,00	0,00	0,0000	0,00	0
1778	2006-10-25	0,00	0,00	0,0000	0,00	0
1779	2006-10-26	0,00	0,00	0,0000	0,00	0
1780	2006-10-27	0,00	0,00	0,0000	0,00	0
1781	2006-10-30	0,00	0,00	0,0000	0,00	0
1782	2006-10-31	0,00	0,00	0,0000	0,00	0
1783	2006-11-01	0,00	0,00	0,0000	0,00	0
1784	2006-11-02	0,00	0,00	0,0000	0,00	0
1785	2006-11-03	0,00	0,00	0,0000	0,00	0
1786	2006-11-06	0,00	0,00	0,0000	0,00	0
1787	2006-11-07	0,00	0,00	0,0000	0,00	0
1788	2006-11-08	0,00	0,00	0,0000	0,00	0
1789	2006-11-09	0,00	0,00	0,0000	0,00	0
1790	2006-11-10	0,00	0,00	0,0000	0,00	0
1791	2006-11-13	0,00	0,00	0,0000	0,00	0
1792	2006-11-14	0,00	0,00	0,0000	0,00	0
1793	2006-11-15	0,00	0,00	0,0000	0,00	0
1794	2006-11-16	0,00	0,00	0,0000	0,00	0
1795	2006-11-17	0,00	0,00	0,0000	0,00	0
1796	2006-11-20	0,00	0,00	0,0000	0,00	0
1797	2006-11-21	0,00	0,00	0,0000	0,00	0
1798	2006-11-22	0,00	0,00	0,0000	0,00	0
1799	2006-11-23	0,00	0,00	0,0000	0,00	0
1800	2006-11-24	0,00	0,00	0,0000	0,00	0
1801	2006-11-27	0,00	0,00	0,0000	0,00	0
1802	2006-11-28	0,00	0,00	0,0000	0,00	0
1803	2006-11-29	0,00	0,00	0,0000	0,00	0
1804	2006-11-30	0,00	0,00	0,0000	0,00	0
1805	2006-12-01	0,00	0,00	0,0000	0,00	0
1806	2006-12-04	0,00	0,00	0,0000	0,00	0
1807	2006-12-05	0,00	0,00	0,0000	0,00	0
1808	2006-12-06	0,00	0,00	0,0000	0,00	0
1809	2006-12-07	0,00	0,00	0,0000	0,00	0
1810	2006-12-08	0,00	0,00	0,0000	0,00	0
1811	2006-12-11	0,00	0,00	0,0000	0,00	0
1812	2006-12-12	0,00	0,00	0,0000	0,00	0
1813	2006-12-13	0,00	0,00	0,0000	0,00	0
1814	2006-12-14	0,00	0,00	0,0000	0,00	0
1815	2006-12-15	0,00	0,00	0,0000	0,00	0
1816	2006-12-18	0,00	0,00	0,0000	0,00	0
1817	2006-12-19	0,00	0,00	0,0000	0,00	0
1818	2006-12-20	0,00	0,00	0,0000	0,00	0
1819	2006-12-21	0,00	0,00	0,0000	0,00	0
1820	2006-12-22	0,00	0,00	0,0000	0,00	0
1821	2006-12-25	0,00	0,00	0,0000	0,00	0
1822	2006-12-26	0,00	0,00	0,0000	0,00	0
1823	2006-12-27	0,00	0,00	0,0000	0,00	0
1824	2006-12-28	0,00	0,00	0,0000	0,00	0
1825	2006-12-29	0,00	0,00	0,0000	0,00	0
1826	2007-01-01	0,00	0,00	0,0000	0,00	0
1827	2007-01-02	0,00	0,00	0,0000	0,00	0
1828	2007-01-03	0,00	0,00	0,0000	0,00	0
1829	2007-01-04	0,00	0,00	0,0000	0,00	0
1830	2007-01-05	0,00	0,00	0,0000	0,00	0
1831	2007-01-08	0,00	0,00	0,0000	0,00	0
1832	2007-01-09	0,00	0,00	0,0000	0,00	0
1833	2007-01-10	0,00	0,00	0,0000	0,00	0
1834	2007-01-11	0,00	0,00	0,0000	0,00	0
1835	2007-01-12	0,00	0,00	0,0000	0,00	0
1836	2007-01-15	0,00	0,00	0,0000	0,00	0
1837	2007-01-16	0,00	0,00	0,0000	0,00	0
1838	2007-01-17	0,00	0,00	0,0000	0,00	0
1839	2007-01-18	0,00	0,00	0,0000	0,00	0
1840	2007-01-19	0,00	0,00	0,0000	0,00	0
1841	2007-01-22	0,00	0,00	0,0000	0,00	0
1842	2007-01-23	0,00	0,00	0,0000	0,00	0
1843	2007-01-24	0,00	0,00	0,0000	0,00	0
1844	2007-01-25	0,00	0,00	0,0000	0,00	0
1845	2007-01-26	0,00	0,00	0,0000	0,00	0
1846	2007-01-29	0,00	0,00	0,0000	0,00	0
1847	2007-01-30	0,00	0,00	0,0000	0,00	0
1848	2007-01-31	0,00	0,00	0,0000	0,00	0
1849	2007-02-01	0,00	0,00	0,0000	0,00	0
1850	2007-02-02	0,00	0,00	0,0000	0,00	0
1851	2007-02-05	0,00	0,00	0,0000	0,00	0
1852	2007-02-06	0,00	0,00	0,0000	0,00	0
1853	2007-02-07	0,00	0,00	0,0000	0,00	0
1854	2007-02-08	0,00	0,00	0,0000	0,00	0
1855	2007-02-09	0,00	0,00	0,0000	0,00	0
1856	2007-02-12	0,00	0,00	0,0000	0,00	0
1857	2007-02-13	0,00	0,00	0,0000	0,00	0
1858	2007-02-14	0,00	0,00	0,0000	0,00	0
1859	2007-02-15	0,00	0,00	0,0000	0,00	0
1860	2007-02-16	0,00	0,00	0,0000	0,00	0
1861	2007-02-19	0,00	0,00	0,0000	0,00	0
1862	2007-02-20	0,00	0,00	0,0000	0,00	0
1863	2007-02-21	0,00	0,00	0,0000	0,00	0
1864	2007-02-22	0,00	0,00	0,0000	0,00	0
1865	2007-02-23	0,00	0,00	0,0000	0,00	0
1866	2007-02-26	0,00	0,00	0,0000	0,00	0
1867	2007-02-27	0,00	0,00	0,0000	0,00	0
1868	2007-02-28	0,00	0,00	0,0000	0,00	0
1869	2007-03-01	0,00	0,00	0,0000	0,00	0
1870	2007-03-02	0,00	0,00	0,0000	0,00	0
1871	2007-03-05	0,00	0,00	0,0000	0,00	0
1872	2007-03-06	0,00	0,00	0,0000	0,00	0
1873	2007-03-07	0,00	0,00	0,0000	0,00	0
1874	2007-03-08	0,00	0,00	0,0000	0,00	0
1875	2007-03-09	0,00	0,00	0,0000	0,00	0
1876	2007-03-12	0,00	0,00	0,0000	0,00	0
1877	2007-03-13	0,00	0,00	0,0000	0,00	0
1878	2007-03-14	0,00	0,00	0,0000	0,00	0
1879	2007-03-15	0,00	0,00	0,0000	0,00	0
1880	2007-03-16	0,00	0,00	0,0000	0,00	0
1881	2007-03-19	0,00	0,00	0,0000	0,00	0
1882	2007-03-20	0,00	0,00	0,0000	0,00	0
1883	2007-03-21	0,00	0,00	0,0000	0,00	0
1884	2007-03-22	0,00	0,00	0,0000	0,00	0
1885	2007-03-23	0,00	0,00	0,0000	0,00	0
1886	2007-03-26	0,00	0,00	0,0000	0,00	0
1887	2007-03-27	0,00	0,00	0,0000	0,00	0
1888	2007-03-28	0,00	0,00	0,0000	0,00	0
1889	2007-03-29	0,00	0,00	0,0000	0,00	0
1890	2007-03-30	0,00	0,00	0,0000	0,00	0
1891	2007-04-02	0,00	0,00	0,0000	0,00	0
1892	2007-04-03	0,00	0,00	0,0000	0,00	0
1893	2007-04-04	0,00	0,00	0,0000	0,00	0
1894	2007-04-05	0,00	0,00	0,0000	0,00	0
1895	2007-04-06	0,00	0,00	0,0000	0,00	0
1896	2007-04-09	0,00	0,00	0,0000	0,00	0
1897	2007-04-10	0,00	0,00	0,0000	0,00	0
1898	2007-04-11	0,00	0,00	0,0000	0,00	0
1899	2007-04-12	0,00	0,00	0,0000	0,00	0
1900	2007-04-13	0,00	0,00	0,0000	0,00	0
1901	2007-04-16	0,00	0,00	0,0000	0,00	0
1902	2007-04-17	0,00	0,00	0,0000	0,00	0
1903	2007-04-18	0,00	0,00	0,0000	0,00	0
1904	2007-04-19	0,00	0,00	0,0000	0,00	0
1905	2007-04-20	0,00	0,00	0,0000	0,00	0
1906	2007-04-23	0,00	0,00	0,0000	0,00	0
1907	2007-04-24	0,00	0,00	0,0000	0,00	0
1908	2007-04-25	0,00	0,00	0,0000	0,00	0
1909	2007-04-26	0,00	0,00	0,0000	0,00	0
1910	2007-04-27	0,00	0,00	0,0000	0,00	0
1911	2007-04-30	0,00	0,00	0,0000	0,00	0
1912	2007-05-01	0,00	0,00	0,0000	0,00	0
1913	2007-05-02	0,00	0,00	0,0000	0,00	0
1914	2007-05-03	0,00	0,00	0,0000	0,00	0
1915	2007-05-04	0,00	0,00	0,0000	0,00	0
1916	2007-05-07	0,00	0,00	0,0000	0,00	0
1917	2007-05-08	0,00	0,00	0,0000	0,00	0
1918	2007-05-09	0,00	0,00	0,0000	0,00	0
1919	2007-05-10	0,00	0,00	0,0000	0,00	0
1920	2007-05-11	0,00	0,00	0,0000	0,00	0
1921	2007-05-14	0,00	0,00	0,0000	0,00	0
1922	2007-05-15	0,00	0,00	0,0000	0,00	0
1923	2007-05-16	0,00	0,00	0,0000	0,00	0
1924	2007-05-17	0,00	0,00	0,0000	0,00	0
1925	2007-05-18	0,00	0,00	0,0000	0,00	0
1926	2007-05-21	0,00	0,00	0,0000	0,00	0
1927	2007-05-22	0,00	0,00	0,0000	0,00	0
1928	2007-05-23	0,00	0,00	0,0000	0,00	0
1929	2007-05-24	0,00	0,00	0,0000	0,00	0
1930	2007-05-25	0,00	0,00	0,0000	0,00	0
1931	2007-05-28	0,00	0,00	0,0000	0,00	0
1932	2007-05-29	0,00	0,00	0,0000	0,00	0
1933	2007-05-30	0,00	0,00	0,0000	0,00	0
1934	2007-05-31	0,00	0,00	0,0000	0,00	0
1935	2007-06-01	0,00	0,00	0,0000	0,00	0
1936	2007-06-04	0,00	0,00	0,0000	0,00	0
1937	2007-06-05	0,00	0,00	0,0000	0,00	0
1938	2007-06-06	0,00	0,00	0,0000	0,00	0
1939	2007-06-07	0,00	0,00	0,0000	0,00	0
1940	2007-06-08	0,00	0,00	0,0000	0,00	0
1941	2007-06-11	0,00	0,00	0,0000	0,00	0
1942	2007-06-12	0,00	0,00	0,0000	0,00	0
1943	2007-06-13	0,00	0,00	0,0000	0,00	0
1944	2007-06-14	0,00	0,00	0,0000	0,00	0
1945	2007-06-15	0,00	0,00	0,0000	0,00	0
1946	2007-06-18	0,00	0,00	0,0000	0,00	0
1947	2007-06-19	0,00	0,00	0,0000	0,00	0
1948	2007-06-20	0,00	0,00	0,0000	0,00	0
1949	2007-06-21	0,00	0,00	0,0000	0,00	0
1950	2007-06-22	0,00	0,00	0,0000	0,00	0
1951	2007-06-25	0,00	0,00	0,0000	0,00	0
1952	2007-06-26	0,00	0,00	0,0000	0,00	0
1953	2007-06-27	0,00	0,00	0,0000	0,00	0
1954	2007-06-28	0,00	0,00	0,0000	0,00	0
1955	2007-06-29	0,00	0,00	0,0000	0,00	0
1956	2007-07-02	0,00	0,00	0,0000	0,00	0
1957	2007-07-03	0,00	0,00	0,0000	0,00	0
1958	2007-07-04	0,00	0,00	0,0000	0,00	0
1959	2007-07-05	0,00	0,00	0,0000	0,00	0
1960	2007-07-06	0,00	0,00	0,0000	0,00	0
1961	2007-07-09	0,00	0,00	0,0000	0,00	0
1962	2007-07-10	0,00	0,00	0,0000	0,00	0
1963	2007-07-11	0,00	0,00	0,0000	0,00	0
1964	2007-07-12	0,00	0,00	0,0000	0,00	0
1965	2007-07-13	0,00	0,00	0,0000	0,00	0
1966	2007-07-16	0,00	0,00	0,0000	0,00	0
1967	2007-07-17	0,00	0,00	0,0000	0,00	0
1968	2007-07-18	0,00	0,00	0,0000	0,00	0
1969	2007-07-19	0,00	0,00	0,0000	0,00	0
1970	2007-07-20	0,00	0,00	0,0000	0,00	0
1971	2007-07-23	0,00	0,00	0,0000	0,00	0
1972	2007-07-24	0,00	0,00	0,0000	0,00	0
1973	2007-07-25	0,00	0,00	0,0000	0,00	0
1974	2007-07-26	0,00	0,00	0,0000	0,00	0
1975	2007-07-27	0,00	0,00	0,0000	0,00	0
1976	2007-07-30	0,00	0,00	0,0000	0,00	0
1977	2007-07-31	0,00	0,00	0,0000	0,00	0
1978	2007-08-01	0,00	0,00	0,0000	0,00	0
1979	2007-08-02	0,00	0,00	0,0000	0,00	0
1980	2007-08-03	0,00	0,00	0,0000	0,00	0
1981	2007-08-06	0,00	0,00	0,0000	0,00	0
1982	2007-08-07	0,00	0,00	0,0000	0,00	0
1983	2007-08-08	0,00	0,00	0,0000	0,00	0
1984	2007-08-09	0,00	0,00	0,0000	0,00	0
1985	2007-08-10	0,00	0,00	0,0000	0,00	0
1986	2007-08-13	0,00	0,00	0,0000	0,00	0
1987	2007-08-14	0,00	0,00	0,0000	0,00	0
1988	2007-08-15	0,00	0,00	0,0000	0,00	0
1989	2007-08-16	0,00	0,00	0,0000	0,00	0
1990	2007-08-17	0,00	0,00	0,0000	0,00	0
1991	2007-08-20	0,00	0,00	0,0000	0,00	0
1992	2007-08-21	0,00	0,00	0,0000	0,00	0
1993	2007-08-22	0,00	0,00	0,0000	0,00	0
1994	2007-08-23	0,00	0,00	0,0000	0,00	0
1995	2007-08-24	0,00	0,00	0,0000	0,00	0
1996	2007-08-27	0,00	0,00	0,0000	0,00	0
1997	2007-08-28	0,00	0,00	0,0000	0,00	0
1998	2007-08-29	0,00	0,00	0,0000	0,00	0
1999	2007-08-30	0,00	0,00	0,0000	0,00	0
2000	2007-08-31	0,00	0,00	0,0000	0,00	0
2001	2007-09-03	0,00	0,00	0,0000	0,00	0
2002	2007-09-04	0,00	0,00	0,0000	0,00	0
2003	2007-09-05	0,00	0,00	0,0000	0,00	0
2004	2007-09-06	0,00	0,00	0,0000	0,00	0
2005	2007-09-07	0,00	0,00	0,0000	0,00	0
2006	2007-09-10	0,00	0,00	0,0000	0,00	0
2007	2007-09-11	0,00	0,00	0,0000	0,00	0
2008	2007-09-12	0,00	0,00	0,0000	0,00	0
2009	2007-09-13	0,00	0,00	0,0000	0,00	0
2010	2007-09-14	0,00	0,00	0,0000	0,00	0
2011	2007-09-17	0,00	0,00	0,0000	0,00	0
2012	2007-09-18	0,00	0,00	0,0000	0,00	0
2013	2007-09-19	0,00	0,00	0,0000	0,00	0
2014	2007-09-20	0,00	0,00	0,0000	0,00	0
2015	2007-09-21	0,00	0,00	0,0000	0,00	0
2016	2007-09-24	0,00	0,00	0,0000	0,00	0
2017	2007-09-25	0,00	0,00	0,0000	0,00	0
2018	2007-09-26	0,00	0,00	0,0000	0,00	0
2019	2007-09-27	0,00	0,00	0,0000	0,00	0
2020	2007-09-28	0,00	0,00	0,0000	0,00	0
2021	2007-10-01	0,00	0,00	0,0000	0,00	0
2022	2007-10-02	0,00	0,00	0,0000	0,00	0
2023	2007-10-03	0,00	0,00	0,0000	0,00	0
2024	2007-10-04	0,00	0,00	0,0000	0,00	0
2025	2007-10-05	0,00	0,00	0,0000	0,00	0
2026	2007-10-08	0,00	0,00	0,0000	0,00	0
2027	2007-10-09	0,00	0,00	0,0000	0,00	0
2028	2007-10-10	0,00	0,00	0,0000	0,00	0
2029	2007-10-11	0,00	0,00	0,0000	0,00	0
2030	2007-10-12	0,00	0,00	0,0000	0,00	0
2031	2007-10-15	0,00	0,00	0,0000	0,00	0
2032	2007-10-16	0,00	0,00	0,0000	0,00	0
2033	2007-10-17	0,00	0,00	0,0000	0,00	0
2034	2007-10-18	0,00	0,00	0,0000	0,00	0
2035	2007-10-19	0,00	0,00	0,0000	0,00	0
2036	2007-10-22	0,00	0,00	0,0000	0,00	0
2037	2007-10-23	0,00	0,00	0,0000	0,00	0
2038	2007-10-24	0,00	0,00	0,0000	0,00	0
2039	2007-10-25	0,00	0,00	0,0000	0,00	0
2040	2007-10-26	0,00	0,00	0,0000	0,00	0
2041	2007-10-29	0,00	0,00	0,0000	0,00	0
2042	2007-10-30	0,00	0,00	0,0000	0,00	0
2043	2007-10-31	0,00	0,00	0,0000	0,00	0
2044	2007-11-01	0,00	0,00	0,0000	0,00	0
2045	2007-11-02	0,00	0,00	0,0000	0,00	0
2046	2007-11-05	0,00	0,00	0,0000	0,00	0
2047	2007-11-06	0,00	0,00	0,0000	0,00	0
2048	2007-11-07	0,00	0,00	0,0000	0,00	0
2049	2007-11-08	0,00	0,00	0,0000	0,00	0
2050	2007-11-09	0,00	0,00	0,0000	0,00	0
2051	2007-11-12	0,00	0,00	0,0000	0,00	0
2052	2007-11-13	0,00	0,00	0,0000	0,00	0
2053	2007-11-14	0,00	0,00	0,0000	0,00	0
2054	2007-11-15	0,00	0,00	0,0000	0,00	0
2055	2007-11-16	0,00	0,00	0,0000	0,00	0
2056	2007-11-19	0,00	0,00	0,0000	0,00	0
2057	2007-11-20	0,00	0,00	0,0000	0,00	0
2058	2007-11-21	0,00	0,00	0,0000	0,00	0
2059	2007-11-22	0,00	0,00	0,0000	0,00	0
2060	2007-11-23	0,00	0,00	0,0000	0,00	0
2061	2007-11-26	0,00	0,00	0,0000	0,00	0
2062	2007-11-27	0,00	0,00	0,0000	0,00	0
2063	2007-11-28	0,00	0,00	0,0000	0,00	0
2064	2007-11-29	0,00	0,00	0,0000	0,00	0
2065	2007-11-30	0,00	0,00	0,0000	0,00	0
2066	2007-12-03	0,00	0,00	0,0000	0,00	0
2067	2007-12-04	0,00	0,00	0,0000	0,00	0
2068	2007-12-05	0,00	0,00	0,0000	0,00	0
2069	2007-12-06	0,00	0,00	0,0000	0,00	0
2070	2007-12-07	0,00	0,00	0,0000	0,00	0
2071	2007-12-10	0,00	0,00	0,0000	0,00	0
2072	2007-12-11	0,00	0,00	0,0000	0,00	0
2073	2007-12-12	0,00	0,00	0,0000	0,00	0
2074	2007-12-13	0,00	0,00	0,0000	0,00	0
2075	2007-12-14	0,00	0,00	0,0000	0,00	0
2076	2007-12-17	0,00	0,00	0,0000	0,00	0
2077	2007-12-18	0,00	0,00	0,0000	0,00	0
2078	2007-12-19	0,00	0,00	0,0000	0,00	0
2079	2007-12-20	0,00	0,00	0,0000	0,00	0
2080	2007-12-21	0,00	0,00	0,0000	0,00	0
2081	2007-12-24	0,00	0,00	0,0000	0,00	0
2082	2007-12-25	0,00	0,00	0,0000	0,00	0
2083	2007-12-26	0,00	0,00	0,0000	0,00	0
2084	2007-12-27	0,00	0,00	0,0000	0,00	0
2085	2007-12-28	0,00	0,00	0,0000	0,00	0
2086	2007-12-31	0,00	0,00	0,0000	0,00	0
2087	2008-01-01	0,00	0,00	0,0000	0,00	0
2088	2008-01-02	0,00	0,00	0,0000	0,00	0
2089	2008-01-03	0,00	0,00	0,0000	0,00	0
2090	2008-01-04	0,00	0,00	0,0000	0,00	0
2091	2008-01-07	0,00	0,00	0,0000	0,00	0
2092	2008-01-08	0,00	0,00	0,0000	0,00	0
2093	2008-01-09	0,00	0,00	0,0000	0,00	0
2094	2008-01-10	0,00	0,00	0,0000	0,00	0
2095	2008-01-11	0,00	0,00	0,0000	0,00	0
2096	2008-01-14	0,00	0,00	0,0000	0,00	0
2097	2008-01-15	0,00	0,00	0,0000	0,00	0
2098	2008-01-16	0,00	0,00	0,0000	0,00	0
2099	2008-01-17	0,00	0,00	0,0000	0,00	0
2100	2008-01-18	0,00	0,00	0,0000	0,00	0
2101	2008-01-21	0,00	0,00	0,0000	0,00	0
2102	2008-01-22	0,00	0,00	0,0000	0,00	0
2103	2008-01-23	0,00	0,00	0,0000	0,00	0
2104	2008-01-24	0,00	0,00	0,0000	0,00	0
2105	2008-01-25	0,00	0,00	0,0000	0,00	0
2106	2008-01-28	0,00	0,00	0,0000	0,00	0
2107	2008-01-29	0,00	0,00	0,0000	0,00	0
2108	2008-01-30	0,00	0,00	0,0000	0,00	0
2109	2008-01-31	0,00	0,00	0,0000	0,00	0
2110	2008-02-01	0,00	0,00	0,0000	0,00	0
2111	2008-02-04	0,00	0,00	0,0000	0,00	0
2112	2008-02-05	0,00	0,00	0,0000	0,00	0
2113	2008-02-06	0,00	0,00	0,0000	0,00	0
2114	2008-02-07	0,00	0,00	0,0000	0,00	0
2115	2008-02-08	0,00	0,00	0,0000	0,00	0
2116	2008-02-11	0,00	0,00	0,0000	0,00	0
2117	2008-02-12	0,00	0,00	0,0000	0,00	0
2118	2008-02-13	0,00	0,00	0,0000	0,00	0
2119	2008-02-14	0,00	0,00	0,0000	0,00	0
2120	2008-02-15	0,00	0,00	0,0000	0,00	0
2121	2008-02-18	0,00	0,00	0,0000	0,00	0
2122	2008-02-19	0,00	0,00	0,0000	0,00	0
2123	2008-02-20	0,00	0,00	0,0000	0,00	0
2124	2008-02-21	0,00	0,00	0,0000	0,00	0
2125	2008-02-22	0,00	0,00	0,0000	0,00	0
2126	2008-02-25	0,00	0,00	0,0000	0,00	0
2127	2008-02-26	0,00	0,00	0,0000	0,00	0
2128	2008-02-27	0,00	0,00	0,0000	0,00	0
2129	2008-02-28	0,00	0,00	0,0000	0,00	0
2130	2008-02-29	0,00	0,00	0,0000	0,00	0
2131	2008-03-03	0,00	0,00	0,0000	0,00	0
2132	2008-03-04	0,00	0,00	0,0000	0,00	0
2133	2008-03-05	0,00	0,00	0,0000	0,00	0
2134	2008-03-06	0,00	0,00	0,0000	0,00	0
2135	2008-03-07	0,00	0,00	0,0000	0,00	0
2136	2008-03-10	0,00	0,00	0,0000	0,00	0
2137	2008-03-11	0,00	0,00	0,0000	0,00	0
2138	2008-03-12	0,00	0,00	0,0000	0,00	0
2139	2008-03-13	0,00	0,00	0,0000	0,00	0
2140	2008-03-14	0,00	0,00	0,0000	0,00	0
2141	2008-03-17	0,00	0,00	0,0000	0,00	0
2142	2008-03-18	0,00	0,00	0,0000	0,00	0
2143	2008-03-19	0,00	0,00	0,0000	0,00	0
2144	2008-03-20	0,00	0,00	0,0000	0,00	0
2145	2008-03-21	0,00	0,00	0,0000	0,00	0
2146	2008-03-24	0,00	0,00	0,0000	0,00	0
2147	2008-03-25	0,00	0,00	0,0000	0,00	0
2148	2008-03-26	0,00	0,00	0,0000	0,00	0
2149	2008-03-27	0,00	0,00	0,0000	0,00	0
2150	2008-03-28	0,00	0,00	0,0000	0,00	0
2151	2008-03-31	0,00	0,00	0,0000	0,00	0
2152	2008-04-01	0,00	0,00	0,0000	0,00	0
2153	2008-04-02	0,00	0,00	0,0000	0,00	0
2154	2008-04-03	0,00	0,00	0,0000	0,00	0
2155	2008-04-04	0,00	0,00	0,0000	0,00	0
2156	2008-04-07	0,00	0,00	0,0000	0,00	0
2157	2008-04-08	0,00	0,00	0,0000	0,00	0
2158	2008-04-09	0,00	0,00	0,0000	0,00	0
2159	2008-04-10	0,00	0,00	0,0000	0,00	0
2160	2008-04-11	0,00	0,00	0,0000	0,00	0
2161	2008-04-14	0,00	0,00	0,0000	0,00	0
2162	2008-04-15	0,00	0,00	0,0000	0,00	0
2163	2008-04-16	0,00	0,00	0,0000	0,00	0
2164	2008-04-17	0,00	0,00	0,0000	0,00	0
2165	2008-04-18	0,00	0,00	0,0000	0,00	0
2166	2008-04-21	0,00	0,00	0,0000	0,00	0
2167	2008-04-22	0,00	0,00	0,0000	0,00	0
2168	2008-04-23	0,00	0,00	0,0000	0,00	0
2169	2008-04-24	0,00	0,00	0,0000	0,00	0
2170	2008-04-25	0,00	0,00	0,0000	0,00	0
2171	2008-04-28	0,00	0,00	0,0000	0,00	0
2172	2008-04-29	0,00	0,00	0,0000	0,00	0
2173	2008-04-30	0,00	0,00	0,0000	0,00	0
2174	2008-05-01	0,00	0,00	0,0000	0,00	0
2175	2008-05-02	0,00	0,00	0,0000	0,00	0
2176	2008-05-05	0,00	0,00	0,0000	0,00	0
2177	2008-05-06	0,00	0,00	0,0000	0,00	0
2178	2008-05-07	0,00	0,00	0,0000	0,00	0
2179	2008-05-08	0,00	0,00	0,0000	0,00	0
2180	2008-05-09	0,00	0,00	0,0000	0,00	0
2181	2008-05-12	0,00	0,00	0,0000	0,00	0
2182	2008-05-13	0,00	0,00	0,0000	0,00	0
2183	2008-05-14	0,00	0,00	0,0000	0,00	0
2184	2008-05-15	0,00	0,00	0,0000	0,00	0
2185	2008-05-16	0,00	0,00	0,0000	0,00	0
2186	2008-05-19	0,00	0,00	0,0000	0,00	0
2187	2008-05-20	0,00	0,00	0,0000	0,00	0
2188	2008-05-21	0,00	0,00	0,0000	0,00	0
2189	2008-05-22	0,00	0,00	0,0000	0,00	0
2190	2008-05-23	0,00	0,00	0,0000	0,00	0
2191	2008-05-26	0,00	0,00	0,0000	0,00	0
2192	2008-05-27	0,00	0,00	0,0000	0,00	0
2193	2008-05-28	0,00	0,00	0,0000	0,00	0
2194	2008-05-29	0,00	0,00	0,0000	0,00	0
2195	2008-05-30	0,00	0,00	0,0000	0,00	0
2196	2008-06-02	0,00	0,00	0,0000	0,00	0
2197	2008-06-03	0,00	0,00	0,0000	0,00	0
2198	2008-06-04	0,00	0,00	0,0000	0,00	0
2199	2008-06-05	0,00	0,00	0,0000	0,00	0
2200	2008-06-06	0,00	0,00	0,0000	0,00	0
2201	2008-06-09	0,00	0,00	0,0000	0,00	0
2202	2008-06-10	0,00	0,00	0,0000	0,00	0
2203	2008-06-11	0,00	0,00	0,0000	0,00	0
2204	2008-06-12	0,00	0,00	0,0000	0,00	0
2205	2008-06-13	0,00	0,00	0,0000	0,00	0
2206	2008-06-16	0,00	0,00	0,0000	0,00	0
2207	2008-06-17	0,00	0,00	0,0000	0,00	0
2208	2008-06-18	0,00	0,00	0,0000	0,00	0
2209	2008-06-19	0,00	0,00	0,0000	0,00	0
2210	2008-06-20	0,00	0,00	0,0000	0,00	0
2211	2008-06-23	0,00	0,00	0,0000	0,00	0
2212	2008-06-24	0,00	0,00	0,0000	0,00	0
2213	2008-06-25	0,00	0,00	0,0000	0,00	0
2214	2008-06-26	0,00	0,00	0,0000	0,00	0
2215	2008-06-27	0,00	0,00	0,0000	0,00	0
2216	2008-06-30	0,00	0,00	0,0000	0,00	0
2217	2008-07-01	0,00	0,00	0,0000	0,00	0
2218	2008-07-02	0,00	0,00	0,0000	0,00	0
2219	2008-07-03	0,00	0,00	0,0000	0,00	0
2220	2008-07-04	0,00	0,00	0,0000	0,00	0
2221	2008-07-07	0,00	0,00	0,0000	0,00	0
2222	2008-07-08	0,00	0,00	0,0000	0,00	0
2223	2008-07-09	0,00	0,00	0,0000	0,00	0
2224	2008-07-10	0,00	0,00	0,0000	0,00	0
2225	2008-07-11	0,00	0,00	0,0000	0,00	0
2226	2008-07-14	0,00	0,00	0,0000	0,00	0
2227	2008-07-15	0,00	0,00	0,0000	0,00	0
2228	2008-07-16	0,00	0,00	0,0000	0,00	0
2229	2008-07-17	0,00	0,00	0,0000	0,00	0
2230	2008-07-18	0,00	0,00	0,0000	0,00	0
2231	2008-07-21	0,00	0,00	0,0000	0,00	0
2232	2008-07-22	0,00	0,00	0,0000	0,00	0
2233	2008-07-23	0,00	0,00	0,0000	0,00	0
2234	2008-07-24	0,00	0,00	0,0000	0,00	0
2235	2008-07-25	0,00	0,00	0,0000	0,00	0
2236	2008-07-28	0,00	0,00	0,0000	0,00	0
2237	2008-07-29	0,00	0,00	0,0000	0,00	0
